Unnamed: 0,text
22492,"@122360 Request share Idea contact number, check assist further. Regards, Shruti"
45637,@AmazonHelp 416 003 416 012 first choice pin codes.. If eligible I'm go 416030 pune base pin code.
45879,@128947 Hello. I would like see I answer question you. Can DM address? Thanks.-JC
29339,"@124188 Hey Rahger! Thanks share thoughts, we'll let relevant folk know something like see /SY"
46547,"@129143 We'd never want skimp faves. Feel free speak cafe management, would happy help!"
10803,@AirAsiaSupport - land Bangkok Air Asia flight luggage break flight brother law. Waited almost 30 mnts air asia staff counter. Now leave airport. Pics attached. Kindly solve this.
20964,@AmericanAir My father law part wing engineering design team - sadly pass last year
30032,"@ATVIAssist cant play call duty black ops , mulitplayer"
5222,"@117363 Hi, news trhis game moment. We pre-order stock available ROI. Laurence."
659,"@VirginTrains What target next season? I see price go up, I assume set performance target reflective that."
33245,@125339 We apologize frustration. We understand NES hot item. Please check back future deals.
5865,@117540 @632 @115911 I hope work well mine. For 2nd time MINE DIED!
48871,"@Delta, bag severely damaged. What fix this?"
22985,"@AskVirginMoney Yeah like rip , stop interest free I 2 day late payment. 1st time I miss + I pay late fee"
28880,"@124057 Really sorry hear happen Zoe, store this? When visit? Did store colleague anything? Steven"
47087,"@AskeBay I send PayPal return label say I use I changed, I don’t think fair send wrong item I shouldn’t pay return exchange it. But haven’t even reply single one message them!"
26527,"Apparently pilot stick traffic...I love @AmericanAir I show late meeting, I'm fire"
9647,@hulu_support Love Hulu. Just wish I could watch late night bed. I’m impress think follow me. Thank you.
49545,"@130010 Hi Vijay, I'm sorry wait inconvenience may caused. *HRS"
32374,@116062 I online 9am CT Super NES site put 2 cart. I go edit empty cart they're gone. 😡
26158,"@123324 Hi, move flight return flight 23 NOV KUL-PEN 13:00. Is right ? Please confirmed. Thanks - Ed"
11711,@119439 受信が確認できたら、今度はWiFiプライバシーをオンにして、同じ要領でテストメールを送信していただけますでしょうか。
27238,@O2 Hi @O2 I didn’t want leave either I call request Pac code.... “upgrade” team member become quite abrupt unfortunately
18353,@121155 Please keep You post Charlotte. ^RS
49514,@116450 head 4 hour now.i'm exhausted I can't even protest anymore.At point I'll take ticket anywhere fly @delta
21724,Scariest counter ever @British_Airways #Halloween @122133
25924,@BofA_Help Nice. Not point all. You win Least effective customer service award today! Your link bad ad
41389,@MicrosoftHelps tell dm never help
4772,@TMobileHelp I man.
35204,@125909 Here follow up! Please send You DM email address take close look.
27878,@123779 Hi! We inform team get back help. - Alex
5874,@117545 We're sorry wait tonight. We'll bag soon possible.
17804,@121014 Can please reach phone/chat link previous message. ^RS
34223,@AppleSupport 11.0.3
7841,"@118192 ...if need restore folder previous point time, let You know advise + assist. Thanks! 2/2"
15922,@120541 Please get touch You via we'll check out. ^AM
28366,@116035 I go branch get new debit card I misplace ?
12083,"@119535 Sorry know seller respond query. Generally, seller's respond 2 business day 1/n ^SH"
20033,Amazonの配達の完了通知があるのに物が見当たらないんだが？
14487,Looking perfect way end #Halloween? Watch action-thriller @1254 On Demand! @1255
20818,"@120474 hi there, wont let buy any, even 1 exceed maximum amount brighton?"
37517,"@AskeBay Hi, Google Play Store app Android"
44235,@VirginTrains I’ve e mail Phil Wittingham really helping. I don’t like lack help advice providing.
48650,"@129762 In case, we'd recommend reach chat team: discuss repair options. ^JA"
36235,"@126213 Hi there, sorry this. Could send pic barcode please? Which store buy from? Robbie"
21069,"@121941 Pop You DM, Valerie. Customer Services able advise. Thanks."
9523,"@118736 I see recently post Comcast services, DM account # I look &amp; speak privately. ~DB"
32755,"@125197 Hi there, please continue follow via email work resolve this."
12053,"@119528 Afternoon Daytonye, kindly provide mobile number check assistance. TT"
23593,"@Uber_Support Hi uber, i'm receving text confirmation message did'nt use app, somebody hack account ?"
8037,"@118247 Alright, problem. Let's look close via DM:"
46976,"@sainsburys After spending hour call you, finally shopping arrive 16hrs late."
16399,Bout bloody rucksack @sainsburys 2 month ago strap snapped. What poor-ass quality sell
45785,@115873 I'm get really weird text message (201Confusion area code say need confirm phone #...
34615,@125738 What seem issue having? Let You know. - CF
7624,@118110 We see outreach member team follow via email soon possible. We appreciate patience.
13661,"Two DOA orders. First hard drive come bounce giant box, second one crush padded envelope... sigh. Refund way. @AmazonHelp"
37736,@126658
26541,"@123414 That's acceptable way, Alex. We expect team friendly respectful customers. Our apology rudeness."
13267,@AlaskaAir sky amaze today! Here photos. Hope like them.
18082,@AdobeCare Update CC apps: custom layout menu disappear Wacom tablet key longer respond Photoshop. Advise please?
48085,"@129597 Thanks reach us. To clarify, use Echo effect, Messages app become unresponsive?"
42767,"@128085 This experience want have! Please reach here, we'll look this: ^WT"
4070,@116999 We zip everyone quickly! -Becky
16286,@120635 We want stay entertain board. Take look info stream device:
1118,"@115821 charge amazon prime &amp; I go cancel it, it’s say I’m member😠😠😠"
10074,@117164 thanks poor WiFi. Have make real enjoyable.
11373,@119340 @119341 Taxpayers concerned million $$ Trump waste play golf.
32684,@AppleSupport go here? Taking screenshot capture error. Only occur Finder windows. It's like Windows Tongue_sticking_out_cheeky_playful_or_blowing_a_raspberry!
46433,@117339 HEY CONSIDER MAKING YOUR PROGRAM NOT INFURIATING TO USE THANKS
25349,"@123087 Hi Tony, I'm sorry reply, let know wife get touch unusual. TY - Donna"
6715,@AppleSupport Thank you!
34567,@hulu_support I'm stuck login loop. On hold cust service now. Expected wait time: 1+ hour. Is tweet guy faster?
1030,"@116049 Hi Firdaus, respond via DM,see there! - Anwar"
22753,@Tesco @sainsburys You usually - Old Kent Road branch. Please put suggestion behalf!
11761,"@119442 If get sms, mean qualified. UO"
35896,@Tesco these! Looks like they're go 😭 put request back please?
14492,@CoxHelp Year year real change service frustrating. I understand yes fee involve upkeep maintenance inflation.But technology move forward stay spot pay suck esp shoehorn bill
25085,@120212 Hi Dayana. This request already booking.Please check email.Thanks-Emir
20395,@121751 That sound like us—we're burrito rollers! Write get guidance hands. S
4813,@117242 @117243 @117244 @117245 @marksandspencer @117246 @117247 @Tesco @sainsburys @117248 @AldiUK @117249 @Morrisons @117250 @117251 @117252 So exciting! Fingers cross retain crown!
8994,@118552 Hi Bruce! We help here. DM us! *GiselleM
49691,@130078 We apologize disappointment. Please check back soon online in-store. Have great day!
21374,Hoping @SouthwestAir find bag I'm thousand dollar clothes makeup 🌚
30242,@124452 ....is longer range stock Corn Tortillas brand branded. If DM postcode I could ask the......
47578,@129445 phone number associate account I look concerns. Thank you! -KW
1164,@116097 We'd like look you. Please DM You current iOS version iPhone model.
24810,"@122937 We'll happy help out. To clarify, October record calorie burn accurately new issue November?"
21109,"@121955 If fare include checked bag, first bag fee $25. For information, see"
3697,"@SpotifyCares That stinks. Can make feature, default, I enable?"
11438,@116602 @AppleSupport streaming always issue appletv. Who get one?
4469,@117135 I would happy help connectivity issues. DM You I get started. -Yngwie
9807,おいいいいい！発売する三ヶ月前から予約注文で受け付けた品物くらい発売日にきっちり届けろよAmazonさんw だからkonozamaとか言われるんだよw
47767,"@129512 2/2 For reference report avoid tech support scam, please check link:"
6748,@British_Airways Too long story 140 characters. Feel free call
49184,@129924 Very sorry frustration. You use Gogo pas aircraft well Alaska. -Sara
17378,@120909 contact telephone number try assist you. ^Kit
36884,@GloCare That's issue....had 3gig Thurs n irs finish Friday. Just two days! Funny thing I @2688 n use phone
13356,@hulu_support The tablet seem fix reinstalling. The TV Samsung. That seem one still give trouble.
32404,@AskTarget Got work! Thank you! No longer upset!
42454,"@TMobileHelp @115913 You've sing song near 2 weeks, I want result now, absolutely stupid!"
46065,@115817 @128996 THIS IS A BIG PROBLEM. HE'S CURRENTLY CALLING TO COMPLAIN. I'm expect swift action taken.
11538,@119396 That's incredibly concerning. Please tell You here: -Becky
2008,"@116362 Hi Stephen, I contact store inform due 6 pack currently half price. Thanks - Mark"
3221,"@116738 2/2 We currently process test HQ around world, ^AV"
44996,@128702 We apologize trouble! Send You DM (Direct MessageConfusion email address we'll connect.
18762,@Safaricom_Care havent able register Mpesa whole day? Why?
14165,"@DELTA Can I check bag weigh 72 lbs? I'm fine fees, want check process, any. Thank You"
40683,@127477 I'm sorry read this. What happened? Is something help with? ^kb
25080,"@123001 Yes, Kindly check mailbox revise itinerary. Thank you- Mariya"
1822,@AmazonHelp ご丁寧にありがとうございます！トライしてみて改善されなければCSへご連絡します。返信いただけると思っていなかったので本当に嬉しいです！
44661,"@128611 Got it, make sense. We speculate exactly happen understand concern this. That survey make sure proper hands. Apologies exact specific situations. ^IS"
6848,@117858 I'm sorry that. I'm confident we'll include next time. -Becky
12635,@Ask_Spectrum get dm sent?
37668,@UPSHelp Thank You pls fix website tracking info picture Taylor swift's emo phase.
6095,@117619 via email. ~Angel
39248,@127083 We want business stay You &amp; we're partner you. ^il
10577,@119076 Going where? *AMR
31074,@Tesco You check tesco swan Yardley. I think fix wait dry whatever think still break 😩
29112,"@124135 Hello @117128, kindly assist Abhishe05446160 state complaint. Thank you.^TM"
10192,@118948 SO DID UBEREATS
314,"Worth squeeze: you’ve get You help along way, #smallbiz quite fruitful!"
11449,.@115877 didn’t know there’s #WEHOhalloween carnival happen today. So send driver street deliver Sunset.
30745,@HPSupport Paper feed
29702,@AmazonHelp I purchase book commute morning show listen. Now I can't cancel. Plz help
27658,"£30 Glasgow Central London Euston 4 1/2 hour (£19.80 railcardConfusion!! @VirginTrains nice one folks, never need fly again."
23685,"@sainsburys Well, want anyone review these... ;-Confusion"
28375,"@123919 We're help. If account questions, please let You know. ^TY"
3085,"@116686 We'd love provide details, please DM info! *JohnWard"
49371,"@116276 @115873 @127960 60 million users,10 million transaction day&amp; $70b net worth &amp; phone support handle fraud?#uberfail #help"
3751,"@116897 We're please hear able contact Executive Club team, Kelly. Please let You know help anything 1/2"
5048,"@117307 If driver make feel uncomfortable, please report ride Critical Response Line"
29186,@AskLyft Sent! Thank you!
30708,@124582 🤔 What's happen exactly? Have book ticket app? Are use late version? Please DM You info.
20146,We've shortlist public vote Tesco’s Bags Help initiative. Look local store &amp; vote us! #charity
32249,"@125036 Hello, please click send You private message I look this. Thanks! ^Jack"
4969,Ain’t chipotle like $3 chipotle. @ChipotleTweets ❤️❤️❤️🌯
